customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
241,Quillan,Duigan,Male,94,1987-05-09,34.110664582699144,adult,Quality Engineer,Entertainment,Mass Customer,N,No,20
242,Taite,Droghan,Male,17,1992-03-20,29.242171432014214,adult,Nurse,Property,Affluent Customer,N,No,8
243,Barbara,Croxley,Female,94,1976-09-02,44.79833581557586,mid-age adult,Teacher,Manufacturing,High Net Worth,N,Yes,14
245,Noell,Grahlmans,Female,6,2001-09-26,19.716144034753942,youth,Associate Professor,Financial Services,Affluent Customer,N,No,1
246,Binny,Whight,Female,63,1991-02-28,30.299705678589557,adult,Technical Writer,Manufacturing,High Net Worth,N,No,9
247,Kristal,Joysey,Female,62,1983-05-06,38.12162348680874,adult,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13
248,Inger,Eskell,Female,76,1978-04-15,43.18189745941147,mid-age adult,Clinical Specialist,Health,Affluent Customer,N,Yes,12
249,D'arcy,Slay,Male,65,1992-09-13,28.7572399251649,adult,Quality Control Specialist,IT,High Net Worth,N,No,9
250,Kristofer,,Male,53,1988-04-15,33.17367828132928,adult,Legal Assistant,Health,Mass Customer,N,Yes,13
251,Mala,,Female,88,1977-12-24,43.48874677447997,mid-age adult,VP Sales,Financial Services,Affluent Customer,N,Yes,10
252,Anthea,Ruskin,Female,39,1983-01-24,38.401075541603255,adult,Account Coordinator,Property,Mass Customer,N,Yes,13
253,Amalee,Choak,Female,82,1997-05-11,24.09696595256216,adult,Food Chemist,Health,Mass Customer,N,Yes,1
254,Barbie,Rubi,Female,98,1961-09-22,59.7545001991375,senior cetizen,Information Systems Manager,Retail,Mass Customer,N,No,14
255,Keeley,Kruger,Female,2,1954-01-15,67.4449111580416,senior cetizen,Desktop Support Technician,IT,Mass Customer,N,No,5
256,Linell,Beadle,Female,16,1975-05-07,46.12436321283613,mid-age adult,Director of Sales,Health,High Net Worth,N,Yes,21
257,Marissa,,Female,70,1966-02-08,55.37093855530188,mid-age adult,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19
258,Othella,Keher,Female,24,1992-05-03,29.121623486808737,adult,Administrative Officer,Manufacturing,High Net Worth,N,No,9
259,Venita,Dymick,Female,70,1983-07-22,37.91066458269915,adult,Senior Developer,Health,High Net Worth,N,Yes,3
260,Farand,Marriner,Female,47,1979-08-30,41.806554993658054,mid-age adult,Senior Quality Engineer,Health,High Net Worth,N,Yes,22
261,Marve,Pryn,Male,74,1977-10-15,43.68052759639777,mid-age adult,Structural Engineer,,Mass Customer,N,No,8
263,Tonia,Leigh,Female,89,1985-11-19,35.57915773338408,adult,Dental Hygienist,Health,High Net Worth,N,No,7
264,Jedd,Spiby,Male,31,1977-12-07,43.53532211694572,mid-age adult,Technical Writer,Health,Mass Customer,N,No,11
265,Pennie,Stoile,Male,74,1965-10-05,55.71614403475394,mid-age adult,Sales Representative,Retail,High Net Worth,N,Yes,18
266,Lelia,Garatty,Female,69,1989-07-19,31.913404308726545,adult,Account Executive,Retail,Affluent Customer,N,No,18
268,Kacie,Kidston,Female,60,1978-10-18,42.67230841831559,mid-age adult,Chemical Engineer,Manufacturing,Mass Customer,N,No,10
269,Zacherie,Grindley,Male,55,1954-09-19,66.7681988292745,senior cetizen,Nurse Practicioner,Property,Mass Customer,N,Yes,9
270,Auberta,Roundtree,Female,38,1970-12-10,50.53258239091832,mid-age adult,Budget/Accounting Analyst III,,Mass Customer,N,Yes,17
271,Doll,Burtwell,Female,51,1991-02-13,30.340801569000515,adult,Financial Advisor,Financial Services,Mass Customer,N,No,4
272,Arlie,Crean,Female,22,1987-06-06,34.03395225393202,adult,Product Engineer,Retail,Mass Customer,N,Yes,1
273,Nevile,Abraham,Male,54,1963-04-22,58.17367828132928,mid-age adult,Computer Systems Analyst IV,,Mass Customer,N,No,19
274,Tessi,Hesse,Female,66,1976-09-15,44.762719377219696,mid-age adult,Social Worker,Health,Mass Customer,N,Yes,14
275,Dud,,Male,7,1955-07-27,65.91614403475394,senior cetizen,VP Sales,Health,High Net Worth,N,No,13
277,Jehanna,Alvarado,Female,69,1956-02-19,65.3490207470827,senior cetizen,VP Product Management,,High Net Worth,N,No,15
278,Sydney,Georger,Male,22,1997-07-30,23.87778787037038,youth,Executive Secretary,,Affluent Customer,N,Yes,4
279,Tamera,Hinckes,Female,0,1981-09-09,39.77641800735668,mid-age adult,Web Designer I,Manufacturing,Mass Customer,N,No,11
280,Welch,MacAllaster,Male,15,1995-03-22,26.23669197995942,adult,Geologist I,,Affluent Customer,N,Yes,5
281,Jeanette,Sizzey,Female,51,1972-12-27,48.48326732242517,mid-age adult,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
282,Lauren,Curcher,Male,82,1989-10-27,31.63943170598682,adult,VP Quality Control,Argiculture,High Net Worth,N,Yes,11
283,Sari,Noye,Female,34,1991-02-04,30.36545910324709,adult,Assistant Manager,Retail,Mass Customer,N,No,2
284,Seth,Moorman,Male,38,1986-04-11,35.18737691146627,adult,Financial Analyst,Financial Services,High Net Worth,N,Yes,9
285,Julee,Janovsky,Female,3,1977-11-19,43.58463718543887,mid-age adult,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12
286,Kiley,Canaan,Male,99,1989-08-01,31.87778787037038,adult,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11
287,Hannie,Wodham,Female,41,1985-05-06,36.11888376078134,adult,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4
289,Modestia,Lithgow,Female,43,1970-04-12,51.19559608954846,mid-age adult,Clinical Specialist,Health,High Net Worth,N,No,10
291,Aime,Burston,Female,63,1971-10-22,49.66682896626079,mid-age adult,Assistant Media Planner,Entertainment,Mass Customer,N,No,4
292,Gelya,Gerant,Female,42,1961-11-24,59.58189745941147,senior cetizen,VP Product Management,,Affluent Customer,N,Yes,9
293,Virgilio,Willcocks,Male,80,1989-12-10,31.51888376078134,adult,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20
294,Magnum,Slowan,Male,39,1959-04-01,62.233952253932024,senior cetizen,Recruiting Manager,,High Net Worth,N,No,5
295,Lena,Chape,Female,64,1964-12-26,56.491486500507364,mid-age adult,Database Administrator II,,Mass Customer,N,Yes,18
297,Cecile,MacLise,Female,33,1959-04-27,62.162719377219695,senior cetizen,Electrical Engineer,Manufacturing,High Net Worth,N,No,16
298,Maurise,Lenglet,Male,69,1956-08-15,64.861349514206,senior cetizen,Engineer I,Manufacturing,High Net Worth,N,No,9
299,Corabelle,Hartnell,Female,80,1956-09-15,64.77641800735668,senior cetizen,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7
300,Malachi,Hadcroft,Male,88,1956-06-22,65.00929471968544,senior cetizen,Clinical Specialist,Health,Mass Customer,N,No,9
301,Hildy,Bilbrook,Female,54,1980-10-10,40.69148650050737,mid-age adult,Developer IV,Manufacturing,High Net Worth,N,No,19
303,Shane,Smetoun,Female,59,1974-08-15,46.850390610096404,mid-age adult,Assistant Professor,Argiculture,Mass Customer,N,Yes,14
304,Paddy,Mumbray,Male,36,1969-03-27,52.23943170598682,mid-age adult,VP Marketing,Manufacturing,Mass Customer,N,Yes,15
305,Cris,Chellam,Female,1,1974-03-17,47.264089240233396,mid-age adult,Financial Analyst,Financial Services,Mass Customer,N,No,11
306,Ruy,Adanet,Male,19,1973-08-02,47.88600704845257,mid-age adult,Registered Nurse,Health,High Net Worth,N,No,18
307,Ruben,Handlin,Male,55,1984-08-18,36.833952253932026,adult,Clinical Specialist,Health,Affluent Customer,N,Yes,12
308,Iver,Dobsons,Male,2,1983-03-09,38.280527596397775,adult,Database Administrator I,IT,High Net Worth,N,No,4
309,Maurizia,Ligerton,Female,53,1974-10-02,46.71888376078134,mid-age adult,Clinical Specialist,Health,Mass Customer,N,Yes,21
310,Myranda,Clowser,Female,0,1985-02-13,36.34354129502791,adult,Account Coordinator,Financial Services,Mass Customer,N,Yes,18
311,Jaimie,Halms,Female,86,1957-08-16,63.8586097881786,senior cetizen,Internal Auditor,Health,High Net Worth,N,No,12
312,Garek,Prattin,Male,44,1958-03-17,63.27504814434298,senior cetizen,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6
313,Theo,McKune,Male,70,1987-12-22,33.48874677447997,adult,Operator,Manufacturing,Mass Customer,N,Yes,13
314,Catie,Advani,Female,27,1962-08-25,58.831212527904626,mid-age adult,Marketing Assistant,Retail,High Net Worth,N,Yes,5
315,Lisa,Odlin,Female,67,1958-04-16,63.19285636352107,senior cetizen,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12
316,Genni,Larway,Female,72,1976-06-01,45.05313033612381,mid-age adult,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10
317,Elicia,Dahler,Female,26,1974-02-10,47.3599796511923,mid-age adult,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14
318,Libbie,Castelin,Female,21,1969-05-19,52.094226226534765,mid-age adult,Programmer III,Retail,Affluent Customer,N,Yes,18
320,Aldous,Cubin,Male,19,1997-02-09,24.34628102105531,adult,Registered Nurse,Health,Mass Customer,N,No,4
321,Christean,Finnes,Female,58,1973-09-15,47.76545910324709,mid-age adult,Marketing Manager,,Mass Customer,N,No,18
322,De,Denington,Female,19,1977-03-10,44.280527596397775,mid-age adult,Research Associate,Financial Services,Mass Customer,N,Yes,11
323,Celka,Goodrich,Female,54,1973-06-04,48.04765088406901,mid-age adult,Senior Developer,Health,Mass Customer,N,Yes,7
324,Franz,Lyptrit,Male,97,1986-08-05,34.86956869228819,adult,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15
325,Anthia,Ghilardini,Female,98,1971-09-26,49.73806184297312,mid-age adult,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17
326,Guenna,Spensly,Female,74,1980-02-16,41.34080156900052,mid-age adult,Help Desk Operator,Financial Services,Mass Customer,N,No,6
327,Cris,Richfield,Female,10,1968-07-24,52.91340430872654,mid-age adult,Design Engineer,Health,Mass Customer,N,No,12
328,Bernice,Kings,Female,87,1991-04-11,30.184637185438874,adult,Senior Developer,Manufacturing,Mass Customer,N,No,12
329,Garvy,Berthel,Male,25,1984-11-20,36.57641800735668,adult,Account Representative IV,Entertainment,High Net Worth,N,Yes,12
330,Port,Pancost,Male,78,1959-06-03,62.06134951420599,senior cetizen,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7
331,Ford,Groucock,Male,87,1998-09-23,22.72710293886353,youth,Desktop Support Technician,Health,Mass Customer,N,Yes,3
332,Liza,Trouel,Female,23,1978-08-19,42.83669197995942,mid-age adult,Registered Nurse,Health,High Net Worth,N,No,14
333,Debbi,Doohey,Female,25,1965-06-20,56.00929471968545,mid-age adult,Sales Associate,Financial Services,Affluent Customer,N,Yes,8
334,Fredi,Iannuzzelli,Female,71,1999-05-20,22.072308418315586,youth,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3
335,Debee,Martynov,Female,20,1983-04-19,38.16819882927449,adult,Senior Editor,,Affluent Customer,N,No,8
337,Shaylah,Urquhart,Female,67,1979-10-08,41.69970567858956,mid-age adult,Statistician IV,Argiculture,High Net Worth,N,Yes,12
339,Nanny,Casero,Female,56,1980-01-11,41.43943170598682,mid-age adult,Human Resources Manager,Health,Mass Customer,N,No,12
341,Jeremiah,Wasling,Male,10,1976-08-25,44.82025362379504,mid-age adult,GIS Technical Architect,Financial Services,Mass Customer,N,No,5
342,Winslow,Hammant,Male,40,1987-05-19,34.08326732242517,adult,Programmer IV,Health,High Net Worth,N,No,2
343,Nicole,Johananoff,Female,76,1957-08-14,63.86408924023339,senior cetizen,Recruiter,Property,Affluent Customer,N,No,13
345,Tish,Oleksiak,Female,74,1989-02-03,32.36819882927449,adult,Senior Sales Associate,Health,High Net Worth,N,Yes,17
346,Timmie,Eisikowitz,Male,68,1981-03-15,40.264089240233396,mid-age adult,Financial Analyst,Financial Services,Mass Customer,N,No,3
347,Berkly,Grishinov,Male,50,1965-06-06,56.04765088406901,mid-age adult,Marketing Manager,Financial Services,Mass Customer,N,No,9
348,Gan,Devoy,Male,20,1980-11-01,40.63121252790462,mid-age adult,Assistant Professor,Retail,Mass Customer,N,Yes,9
349,Vinnie,Usherwood,Female,35,1981-04-15,40.17915773338408,mid-age adult,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4
350,Carmela,Jesper,Female,47,1977-12-09,43.52984266489093,mid-age adult,Clinical Specialist,Health,Mass Customer,N,Yes,9
351,Dev,Hafner,Male,69,1999-05-12,22.09422622653476,youth,Pharmacist,Health,Mass Customer,N,Yes,2
352,Orrin,Finding,Male,12,1979-07-08,41.951760473110106,mid-age adult,Sales Representative,Retail,Mass Customer,N,No,4
353,Antonia,Cardis,Female,9,1980-10-09,40.69422622653477,mid-age adult,Information Systems Manager,,Mass Customer,N,No,3
354,Mavra,Donavan,Female,87,1980-11-26,40.56271937721969,mid-age adult,Legal Assistant,Property,Mass Customer,N,No,9
355,Stacy,Gullane,Female,97,1979-06-01,42.05313033612381,mid-age adult,Database Administrator II,Retail,Mass Customer,N,Yes,3
356,Nichole,,Female,10,1975-03-30,46.22847280187723,mid-age adult,Librarian,Entertainment,High Net Worth,N,No,5
357,Betta,Shrimpton,Female,21,1969-01-25,52.40655499365805,mid-age adult,Director of Sales,,Affluent Customer,N,No,18
358,Kippie,Crimpe,Female,54,1985-12-27,35.475048144342985,adult,Accounting Assistant IV,,Mass Customer,N,No,18
359,Dulcine,Gauson,Female,2,1958-11-28,62.573678281329286,senior cetizen,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6
360,Atalanta,Starbucke,Female,64,1956-04-02,65.23121252790463,senior cetizen,Staff Scientist,Property,Mass Customer,N,Yes,19
361,Stephana,Minero,Female,59,1999-03-27,22.22025362379504,youth,Software Engineer IV,Health,Mass Customer,N,Yes,2
362,Jamima,Pirolini,Female,47,1974-11-17,46.592856363521065,mid-age adult,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18
363,Sabrina,Caddy,Female,82,1988-03-04,33.28874677447997,adult,Project Manager,Retail,Mass Customer,N,Yes,7
364,Leontyne,Simpkiss,Female,96,1976-09-30,44.72162348680874,mid-age adult,Database Administrator III,Financial Services,Affluent Customer,N,No,11
365,Romona,Capitano,Female,98,1976-06-27,44.98189745941148,mid-age adult,VP Quality Control,Property,High Net Worth,N,No,15
366,Constance,Ucchino,Female,7,1954-01-08,67.46408924023339,senior cetizen,Librarian,Entertainment,High Net Worth,N,No,19
367,Katrinka,Sturrock,Female,93,1985-02-17,36.332582390918326,adult,Programmer II,Manufacturing,Mass Customer,N,Yes,12
369,Alic,Trenear,Male,19,1991-08-24,29.814774171740243,adult,Actuary,Financial Services,Mass Customer,N,Yes,9
371,Pernell,Favelle,Male,7,1954-07-06,66.97367828132928,senior cetizen,Systems Administrator III,Financial Services,Mass Customer,N,No,7
372,Moina,Thumim,Female,19,1987-08-13,33.84765088406901,adult,Graphic Designer,Property,Affluent Customer,N,Yes,4
373,Eva,Colenutt,Female,95,2000-08-26,20.801075541603257,youth,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1
374,Valdemar,MacCoughen,Male,81,1992-01-22,29.401075541603255,adult,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8
375,Salvidor,Renzo,Male,13,1976-08-23,44.82573307584983,mid-age adult,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7
376,Marena,Brunotti,Female,60,1966-10-24,54.664089240233395,mid-age adult,Financial Advisor,Financial Services,Mass Customer,N,Yes,19
377,Levy,Bonavia,Male,65,1999-05-19,22.075048144342983,youth,Staff Scientist,Argiculture,Mass Customer,N,No,1
378,Raquela,Yuille,Female,98,1974-05-04,47.13258239091832,mid-age adult,Senior Developer,Retail,Mass Customer,N,No,17
380,Teriann,Birdsey,Female,66,1956-05-15,65.11340430872654,senior cetizen,Structural Engineer,Property,Mass Customer,N,No,17
381,Leesa,Castleman,Female,99,1996-11-30,24.540801569000518,adult,Sales Associate,,Affluent Customer,N,No,1
382,Issiah,Fardell,Male,68,1985-08-14,35.84491115804161,adult,Research Nurse,Health,Mass Customer,N,Yes,7
383,Barclay,Shalders,Male,37,1978-07-15,42.93258239091833,mid-age adult,Nurse Practicioner,,Affluent Customer,N,No,14
385,Kendall,Humes,Male,69,1966-12-07,54.543541295027914,mid-age adult,Project Manager,Health,High Net Worth,N,No,9
386,Ethelyn,Pincott,Female,63,1990-10-27,30.63943170598682,adult,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5
387,Spike,Thieme,Male,34,1977-02-19,44.332582390918326,mid-age adult,Administrative Officer,Financial Services,Mass Customer,N,No,22
389,Dorene,Scrivner,Female,97,1975-04-27,46.15176047311011,mid-age adult,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17
390,Royall,Slimings,Male,83,1997-11-25,23.554500199137504,youth,Programmer Analyst II,Health,Affluent Customer,N,No,3
392,Brandyn,Morrid,Male,38,1978-06-14,43.01751389776764,mid-age adult,Safety Technician I,Property,Mass Customer,N,No,13
393,Cesaro,Isbell,Male,35,1955-02-08,66.37915773338408,senior cetizen,Associate Professor,Manufacturing,Mass Customer,N,Yes,9
394,Roanne,Cowthard,Female,70,1977-06-06,44.039431705986814,mid-age adult,Legal Assistant,Health,High Net Worth,N,Yes,16
395,Penn,Burkinshaw,Male,28,1976-11-27,44.56271937721969,mid-age adult,Data Coordiator,Retail,High Net Worth,N,Yes,9
396,Peria,Iscowitz,Female,98,1967-01-25,54.40929471968545,mid-age adult,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16
397,Nerissa,Foote,Female,86,1981-09-02,39.79559608954846,mid-age adult,Paralegal,Financial Services,Affluent Customer,N,Yes,5
399,Nickie,Neissen,Male,26,1976-07-18,44.924363212836134,mid-age adult,Engineer III,Manufacturing,Affluent Customer,N,Yes,16
400,Sibeal,Fellow,Female,86,1962-05-19,59.09970567858956,senior cetizen,Financial Analyst,Financial Services,Mass Customer,N,No,5
401,Halette,Helling,Female,56,1986-12-11,34.518883760781335,adult,Assistant Professor,Retail,Mass Customer,N,No,15
402,Berne,Donegan,Male,9,1977-06-03,44.04765088406901,mid-age adult,Desktop Support Technician,Retail,Affluent Customer,N,No,22
403,Easter,Laffoley-Lane,Female,40,1975-10-17,45.67778787037038,mid-age adult,Graphic Designer,,Mass Customer,N,Yes,17
404,Sinclair,Sustins,Male,92,1995-12-17,25.49696595256216,adult,Geologist I,Financial Services,Affluent Customer,N,Yes,4
406,Rhona,Spilsburie,Female,58,1987-06-16,34.00655499365805,adult,Financial Analyst,Financial Services,High Net Worth,N,No,12
407,Chryste,Acum,Female,82,1979-01-12,42.43669197995942,mid-age adult,Structural Analysis Engineer,,High Net Worth,N,Yes,15
408,Kurtis,Baistow,Male,79,1991-08-31,29.79559608954846,adult,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11
409,Tatiania,O'Kane,Female,84,1978-01-23,43.40655499365805,mid-age adult,Executive Secretary,Health,Mass Customer,N,Yes,13
410,Alicia,Townend,Female,14,1990-04-09,31.190116637493666,adult,Structural Engineer,,Mass Customer,N,Yes,11
411,Cathyleen,Bern,Female,84,1977-03-31,44.22299334982243,mid-age adult,Director of Sales,Financial Services,High Net Worth,N,No,12
413,Simone,Denys,Male,79,1957-12-22,63.50792485667175,senior cetizen,VP Quality Control,,High Net Worth,N,Yes,19
414,Thorin,Grimoldby,Male,12,1976-07-16,44.92984266489093,mid-age adult,Social Worker,Health,High Net Worth,N,No,10
415,Conchita,Jeans,Female,20,1955-05-31,66.07230841831559,senior cetizen,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18
416,Dory,Barnsdall,Female,14,1997-06-23,23.979157733384078,youth,Software Consultant,,Mass Customer,N,Yes,1
417,Fernandina,Brambley,Female,37,1971-02-17,50.34354129502791,mid-age adult,Biostatistician IV,Argiculture,Mass Customer,N,No,15
419,Chrissie,Bernardini,Female,34,1981-01-26,40.39559608954846,mid-age adult,VP Marketing,Manufacturing,Affluent Customer,N,No,17
420,Clem,Leek,Male,93,1958-07-05,62.973678281329285,senior cetizen,Help Desk Operator,Entertainment,High Net Worth,N,No,7
